,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD,1.16688,38
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
R21,0502,,MZ30,PC,86095,86095,1,"{""sharedFormula"":""I14""}",0.48,41325.6,JPY(¥),,12291.886464000001,0.039461863619047535,PTUC PRODUCT (KTE ),0.6606074684941053,56875,56875,56875,"{""sharedFormula"":""U14""}",1,0.225,12796.875,12796.875,"{""sharedFormula"":""Z14""}",,MC
R21,0604,,MZ35,PC,102286,102286,1,,0.48,49097.28,JPY(¥),,14603.494963200003,0.03833903190501578,PTUC PRODUCT (KTE ),0.6598361457090902,67492,67492,67492,,1,0.225,15185.7,15185.7,,,MC
R21,0503,,MZ45,PC,120571,120571,1,"{""sharedFormula"":""I16""}",0.48,57874.079999999994,JPY(¥),,17214.0663552,0.03917110518339914,PTUC PRODUCT (KTE ),0.6604075606903816,79626,79626,79626,"{""sharedFormula"":""U16""}",1,0.225,17915.850000000002,17915.850000000002,"{""sharedFormula"":""Z16""}",,MC
R21,0504,,MZ60,PC,145524,145524,1,"{""sharedFormula"":""I16""}",0.48,69851.52,JPY(¥),,20776.636108800005,0.04025812326688408,PTUC PRODUCT (KTE ),0.6611555482257222,96214,96214,96214,"{""sharedFormula"":""U16""}",1,0.225,21648.15,21648.15,"{""sharedFormula"":""Z16""}",,MC
R21,0505,,MZ70,PC,221333,221333,1,"{""sharedFormula"":""I16""}",0.48,106239.84,JPY(¥),,31599.978009600003,0.04041195478697353,PTUC PRODUCT (KTE ),0.661261538044485,146359,146359,146359,"{""sharedFormula"":""U16""}",1,0.225,32930.775,32930.775,"{""sharedFormula"":""Z16""}",,MC
R12,0101,,PB3-LH,PC,59810,59810,1,"{""sharedFormula"":""I16""}",0.4,23924,JPY(¥),,7115.954560000001,0.08230668510834474,PTUC PRODUCT (KTE ),0.5762079919745862,34463,34463,34463,"{""sharedFormula"":""U16""}",1,0.225,7754.175,7754.175,"{""sharedFormula"":""Z16""}",,MC
R12,0102,,PB3-RH,PC,59810,59810,1,"{""sharedFormula"":""I16""}",0.4,23924,JPY(¥),,7115.954560000001,0.08230668510834474,PTUC PRODUCT (KTE ),0.5762079919745862,34463,34463,34463,"{""sharedFormula"":""U16""}",1,0.225,7754.175,7754.175,"{""sharedFormula"":""Z16""}",,MC
R12,0103,,PB5-LH,PC,76381,76381,1,"{""sharedFormula"":""I16""}",0.4,30552.4,JPY(¥),,9087.505856000002,0.08356972872672991,PTUC PRODUCT (KTE ),0.5770021340385698,44072,44072,44072,"{""sharedFormula"":""U16""}",1,0.225,9916.2,9916.2,"{""sharedFormula"":""Z16""}",,MC
R12,0104,,PB5-RH,PC,76381,76381,1,"{""sharedFormula"":""I16""}",0.4,30552.4,JPY(¥),,9087.505856000002,0.08356972872672991,PTUC PRODUCT (KTE ),0.5770021340385698,44072,44072,44072,"{""sharedFormula"":""U16""}",1,0.225,9916.2,9916.2,"{""sharedFormula"":""Z16""}",,MC
R12,0105,,PB6-LH,PC,96381,96381,1,"{""sharedFormula"":""I16""}",0.4,38552.4,JPY(¥),,11467.025856000002,0.08452381246631922,PTUC PRODUCT (KTE ),0.5776034695635032,55670,55670,55670,"{""sharedFormula"":""U16""}",1,0.225,12525.75,12525.75,"{""sharedFormula"":""Z16""}",,MC
R12,0106,,PB6-RH,PC,96381,96381,1,"{""sharedFormula"":""I16""}",0.4,38552.4,JPY(¥),,11467.025856000002,0.08452381246631922,PTUC PRODUCT (KTE ),0.5776034695635032,55670,55670,55670,"{""sharedFormula"":""U16""}",1,0.225,12525.75,12525.75,"{""sharedFormula"":""Z16""}",,MC
R12,0107,,PB8-LH,PC,111810,111810,1,"{""sharedFormula"":""I16""}",0.4,44724,JPY(¥),,13302.706560000002,0.0838592970222876,PTUC PRODUCT (KTE ),0.5771845094356498,64535.00000000001,64535.00000000001,64535,-1.1274436529299488e-16,1,0.225,14520.375000000002,14520.375000000002,"{""sharedFormula"":""Z16""}",,MC
R12,0108,,PB8-RH,PC,111810,111810,1,"{""sharedFormula"":""I16""}",0.4,44724,JPY(¥),,13302.706560000002,0.0838592970222876,PTUC PRODUCT (KTE ),0.5771845094356498,64535.00000000001,64535.00000000001,64535,-1.1274436529299488e-16,1,0.225,14520.375000000002,14520.375000000002,"{""sharedFormula"":""Z16""}",,MC
R12,0109,,PB10-LH,PC,114476,114476,1,"{""sharedFormula"":""I16""}",0.4,45790.4,JPY(¥),,13619.896576000003,0.08434746144834857,PTUC PRODUCT (KTE ),0.5774922254446346,66109,66109,66109,"{""sharedFormula"":""U16""}",1,0.225,14874.525,14874.525,"{""sharedFormula"":""Z16""}",,MC
R12,0110,,PB10-RH,PC,114476,114476,1,"{""sharedFormula"":""I16""}",0.4,45790.4,JPY(¥),,13619.896576000003,0.08434746144834857,PTUC PRODUCT (KTE ),0.5774922254446346,66109,66109,66109,"{""sharedFormula"":""U16""}",1,0.225,14874.525,14874.525,"{""sharedFormula"":""Z16""}",,MC
R12,0111,,PB12-LH,PC,147238,147238,1,"{""sharedFormula"":""I16""}",0.4,58895.200000000004,JPY(¥),,17517.788288000003,0.08489848571279301,PTUC PRODUCT (KTE ),0.5778399597929882,85080,85080,85080,"{""sharedFormula"":""U16""}",1,0.225,19143,19143,"{""sharedFormula"":""Z16""}",,MC
R12,0112,,PB12-RH,PC,147238,147238,1,"{""sharedFormula"":""I16""}",0.4,58895.200000000004,JPY(¥),,17517.788288000003,0.08489848571279301,PTUC PRODUCT (KTE ),0.5778399597929882,85080,85080,85080,"{""sharedFormula"":""U16""}",1,0.225,19143,19143,"{""sharedFormula"":""Z16""}",,MC
R12,0113,,PB14-LH,PC,228952,228952,1,"{""sharedFormula"":""I16""}",0.4,91580.8,JPY(¥),,27239.793152000006,0.08434053607159257,PTUC PRODUCT (KTE ),0.5774878577169014,132217,132217,132217,"{""sharedFormula"":""U16""}",1,0.225,29748.825,29748.825,"{""sharedFormula"":""Z16""}",,MC
R12,0114,,PB14-RH,PC,228952,228952,1,"{""sharedFormula"":""I16""}",0.4,91580.8,JPY(¥),,27239.793152000006,0.08434053607159257,PTUC PRODUCT (KTE ),0.5774878577169014,132217,132217,132217,"{""sharedFormula"":""U16""}",1,0.225,29748.825,29748.825,"{""sharedFormula"":""Z16""}",,MC
R13,0001,,B203,PC,16095,16095,1,"{""sharedFormula"":""I16""}",0.43,6920.849999999999,JPY(¥),,2058.537624,0.037346790123456805,PTUC PRODUCT (KTE ),0.5904939422180802,9504,9504,9504,"{""sharedFormula"":""U16""}",1,0.225,2138.4,2138.4,"{""sharedFormula"":""Z16""}",,MC
R13,0002,,B204,PC,17219,17219,1,"{""sharedFormula"":""I16""}",0.43,7404.17,JPY(¥),,2202.2963248000005,0.036520950312257126,PTUC PRODUCT (KTE ),0.5899878041698124,10159,10159,10159,"{""sharedFormula"":""U16""}",1,0.225,2285.775,2285.775,"{""sharedFormula"":""Z16""}",,MC
R13,0003,,B205,PC,19810,19810,1,"{""sharedFormula"":""I16""}",0.43,8518.3,JPY(¥),,2533.683152,0.032077186789677775,PTUC PRODUCT (KTE ),0.5872791519434629,11634,11634,11634,"{""sharedFormula"":""U16""}",1,0.225,2617.65,2617.65,"{""sharedFormula"":""Z16""}",,MC
R13,0004,,B206,PC,21333,21333,1,"{""sharedFormula"":""I16""}",0.43,9173.19,JPY(¥),,2728.473633600001,0.038872197616971554,PTUC PRODUCT (KTE ),0.5914311161111893,12617,12617,12617,"{""sharedFormula"":""U16""}",1,0.225,2838.8250000000003,2838.8250000000003,"{""sharedFormula"":""Z16""}",,MC
R13,0005,,B207,PC,23619,23619,1,"{""sharedFormula"":""I16""}",0.43,10156.17,JPY(¥),,3020.8512048000007,0.041684128860337774,PTUC PRODUCT (KTE ),0.5931665184808841,14010.000000000002,14010.000000000002,14010,-1.2983507519956148e-16,1,0.225,3152.2500000000005,3152.2500000000005,"{""sharedFormula"":""Z16""}",,MC
R13,0006,,B208,PC,27810,27810,1,"{""sharedFormula"":""I16""}",0.43,11958.3,JPY(¥),,3556.876752,0.035253196631270536,PTUC PRODUCT (KTE ),0.5892125134843581,16386,16386,16386,"{""sharedFormula"":""U16""}",1,0.225,3686.85,3686.85,"{""sharedFormula"":""Z16""}",,MC
R13,0007,,B210,PC,32000,32000,1,"{""sharedFormula"":""I16""}",0.43,13760,JPY(¥),,4092.7744000000007,0.03470025236444252,PTUC PRODUCT (KTE ),0.588875,18844,18844,18844,"{""sharedFormula"":""U16""}",1,0.225,4239.900000000001,4239.900000000001,"{""sharedFormula"":""Z16""}",,MC
R14,0301,,LD04,PC,16800,16800,1,"{""sharedFormula"":""I16""}",0.48,8064,JPY(¥),,2398.55616,0.03987664595154466,PTUC PRODUCT (KTE ),0.6608928571428572,11103,11103,11103,"{""sharedFormula"":""U16""}",1,0.225,2498.175,2498.175,"{""sharedFormula"":""Z16""}",,MC
R14,0302,,LD05,PC,19238,19238,1,"{""sharedFormula"":""I16""}",0.48,9234.24,JPY(¥),,2746.6323456000005,0.042943561792761,PTUC PRODUCT (KTE ),0.6630107079738019,12755.000000000002,12755.000000000002,12755,-1.4260991011727606e-16,1,0.225,2869.8750000000005,2869.8750000000005,"{""sharedFormula"":""Z16""}",,MC
R14,0303,,LD06,PC,21333,21333,1,"{""sharedFormula"":""I16""}",0.48,10239.84,JPY(¥),,3045.7380096000006,0.04206260165593354,PTUC PRODUCT (KTE ),0.6624009750152346,14131,14131,14131,"{""sharedFormula"":""U16""}",1,0.225,3179.475,3179.475,"{""sharedFormula"":""Z16""}",,MC
R14,0304,,LD07,PC,23429,23429,1,"{""sharedFormula"":""I16""}",0.48,11245.92,JPY(¥),,3344.9864448000003,0.04129706446551019,PTUC PRODUCT (KTE ),0.6618720389261172,15507,15507,15507,"{""sharedFormula"":""U16""}",1,0.225,3489.0750000000003,3489.0750000000003,"{""sharedFormula"":""Z16""}",,MC
R14,0305,,LD08,PC,27238,27238,1,"{""sharedFormula"":""I16""}",0.48,13074.24,JPY(¥),,3888.8019456,0.0390011563710499,PTUC PRODUCT (KTE ),0.6602907702474484,17985,17985,17985,"{""sharedFormula"":""U16""}",1,0.225,4046.625,4046.625,"{""sharedFormula"":""Z16""}",,MC
R11,0210,,MG1100,PC,3253524,3253524,1,"{""sharedFormula"":""I16""}",0.4,1301409.6,JPY(¥),,387091.27142400004,0.08434414008076441,PTUC PRODUCT (KTE ),0.5774901307013565,1878878,1878878,1878878,"{""sharedFormula"":""U16""}",1,0.225,422747.55,422747.55,"{""sharedFormula"":""Z16""}",,MC
R11,0223,,MG1200,PC,5031048,5031048,1,"{""sharedFormula"":""I16""}",0.4,2012419.2000000002,JPY(¥),,598573.9668480001,0.08431937831362568,PTUC PRODUCT (KTE ),0.5774745142562743,2905302,2905302,2905302,"{""sharedFormula"":""U16""}",1,0.225,653692.9500000001,653692.9500000001,"{""sharedFormula"":""Z16""}",,MC
R11,0224,,MG1300,PC,6536952,6536952,1,"{""sharedFormula"":""I16""}",0.4,2614780.8000000003,JPY(¥),,777740.4011520002,0.08437512198313536,PTUC PRODUCT (KTE ),0.5775096711739661,3775153,3775153,3775153,"{""sharedFormula"":""U16""}",1,0.225,849409.425,849409.425,"{""sharedFormula"":""Z16""}",,MC
R11,0201,,MG300,PC,120571,120571,1,"{""sharedFormula"":""I16""}",0.4,48228.4,JPY(¥),,14345.055296000004,0.08381040818020967,PTUC PRODUCT (KTE ),0.5771537102620033,69588,69588,69588,"{""sharedFormula"":""U16""}",1,0.225,15657.300000000001,15657.300000000001,"{""sharedFormula"":""Z16""}",,MC
R11,0202,,MG400,PC,139048,139048,1,,0.4,55619.200000000004,JPY(¥),,16543.374848000003,0.08407212163742672,PTUC PRODUCT (KTE ),0.5773186237845924,80275,80275,80275,,1,0.225,18061.875,18061.875,,,MC
R11,0203,,MG500,PC,183810,183810,1,"{""sharedFormula"":""I50""}",0.4,73524,JPY(¥),,21868.978560000003,0.08411582643875277,PTUC PRODUCT (KTE ),0.5773461726783091,106122,106122,106122,"{""sharedFormula"":""U50""}",1,0.225,23877.45,23877.45,"{""sharedFormula"":""Z50""}",,MC
R11,0204,,MG600,PC,228952,228952,1,"{""sharedFormula"":""I50""}",0.4,91580.8,JPY(¥),,27239.793152000006,0.08434053607159257,PTUC PRODUCT (KTE ),0.5774878577169014,132217,132217,132217,"{""sharedFormula"":""U50""}",1,0.225,29748.825,29748.825,"{""sharedFormula"":""Z50""}",,MC
R11,0205,,MG700,PC,435429,435429,1,"{""sharedFormula"":""I50""}",0.4,174171.6,JPY(¥),,51805.600704000004,0.08424235073261528,PTUC PRODUCT (KTE ),0.5774259408537328,251428,251428,251428,"{""sharedFormula"":""U50""}",1,0.225,56571.3,56571.3,"{""sharedFormula"":""Z50""}",,MC
R11,0206,,MG750,PC,800000,800000,1,"{""sharedFormula"":""I50""}",0.4,320000,JPY(¥),,95180.80000000002,0.08422499896569653,PTUC PRODUCT (KTE ),0.577415,461932,461932,461932,"{""sharedFormula"":""U50""}",1,0.225,103934.7,103934.7,"{""sharedFormula"":""Z50""}",,MC
R11,0207,,MG800,PC,917333,917333,1,"{""sharedFormula"":""I50""}",0.4,366933.2,JPY(¥),,109140.61100800002,0.0843964161459587,PTUC PRODUCT (KTE ),0.5775231022976389,529781,529781,529781,"{""sharedFormula"":""U50""}",1,0.225,119200.725,119200.725,"{""sharedFormula"":""Z50""}",,MC
R15,0220,,MI1100,PC,3253524,3253524,1,"{""sharedFormula"":""I50""}",0.4,1301409.6,JPY(¥),,387091.27142400004,0.08434414008076441,PTUC PRODUCT (KTE ),0.5774901307013565,1878878,1878878,1878878,"{""sharedFormula"":""U50""}",1,0.225,422747.55,422747.55,"{""sharedFormula"":""Z50""}",,MC
R15,0221,,MI1200,PC,5031048,5031048,1,"{""sharedFormula"":""I50""}",0.4,2012419.2000000002,JPY(¥),,598573.9668480001,0.08431937831362568,PTUC PRODUCT (KTE ),0.5774745142562743,2905302,2905302,2905302,"{""sharedFormula"":""U50""}",1,0.225,653692.9500000001,653692.9500000001,"{""sharedFormula"":""Z50""}",,MC
R15,0222,,MI1300,PC,6536952,6536952,1,"{""sharedFormula"":""I50""}",0.4,2614780.8000000003,JPY(¥),,777740.4011520002,0.08437512198313536,PTUC PRODUCT (KTE ),0.5775096711739661,3775153,3775153,3775153,"{""sharedFormula"":""U50""}",1,0.225,849409.425,849409.425,"{""sharedFormula"":""Z50""}",,MC
R15,0211,,MI300,PC,120571,120571,1,"{""sharedFormula"":""I50""}",0.4,48228.4,JPY(¥),,14345.055296000004,0.08381040818020967,PTUC PRODUCT (KTE ),0.5771537102620033,69588,69588,69588,"{""sharedFormula"":""U50""}",1,0.225,15657.300000000001,15657.300000000001,"{""sharedFormula"":""Z50""}",,MC
R15,0212,,MI400,PC,139048,139048,1,"{""sharedFormula"":""I50""}",0.4,55619.200000000004,JPY(¥),,16543.374848000003,0.08407212163742672,PTUC PRODUCT (KTE ),0.5773186237845924,80275,80275,80275,"{""sharedFormula"":""U50""}",1,0.225,18061.875,18061.875,"{""sharedFormula"":""Z50""}",,MC
R15,0213,,MI500,PC,183810,183810,1,"{""sharedFormula"":""I50""}",0.4,73524,JPY(¥),,21868.978560000003,0.08411582643875277,PTUC PRODUCT (KTE ),0.5773461726783091,106122,106122,106122,"{""sharedFormula"":""U50""}",1,0.225,23877.45,23877.45,"{""sharedFormula"":""Z50""}",,MC
R15,0214,,MI600,PC,228952,228952,1,"{""sharedFormula"":""I50""}",0.4,91580.8,JPY(¥),,27239.793152000006,0.08434053607159257,PTUC PRODUCT (KTE ),0.5774878577169014,132217,132217,132217,"{""sharedFormula"":""U50""}",1,0.225,29748.825,29748.825,"{""sharedFormula"":""Z50""}",,MC
R15,0215,,MI700,PC,435429,435429,1,"{""sharedFormula"":""I50""}",0.4,174171.6,JPY(¥),,51805.600704000004,0.08424235073261528,PTUC PRODUCT (KTE ),0.5774259408537328,251428,251428,251428,"{""sharedFormula"":""U50""}",1,0.225,56571.3,56571.3,"{""sharedFormula"":""Z50""}",,MC
R15,0216,,MI750,PC,800000,800000,1,"{""sharedFormula"":""I50""}",0.4,320000,JPY(¥),,95180.80000000002,0.08422499896569653,PTUC PRODUCT (KTE ),0.577415,461932,461932,461932,"{""sharedFormula"":""U50""}",1,0.225,103934.7,103934.7,"{""sharedFormula"":""Z50""}",,MC
R15,0217,,MI800,PC,917333,917333,1,"{""sharedFormula"":""I50""}",0.4,366933.2,JPY(¥),,109140.61100800002,0.0843964161459587,PTUC PRODUCT (KTE ),0.5775231022976389,529781,529781,529781,"{""sharedFormula"":""U50""}",1,0.225,119200.725,119200.725,"{""sharedFormula"":""Z50""}",,MC
R16,0401,,MX22,PC,148571,148571,1,"{""sharedFormula"":""I50""}",0.48,71314.08,JPY(¥),,21211.659955200004,0.039822738477416415,PTUC PRODUCT (KTE ),0.6608557524685167,98184,98184,98184,"{""sharedFormula"":""U50""}",1,0.225,22091.4,22091.4,"{""sharedFormula"":""Z50""}",,MC
R16,0402,,MX35,PC,197143,197143,1,"{""sharedFormula"":""I50""}",0.48,94628.64,JPY(¥),,28146.342681600006,0.039947380179073594,PTUC PRODUCT (KTE ),0.660941550042355,130299.99999999999,130299.99999999999,130300,1.116800861731915e-16,1,0.225,29317.499999999996,29317.499999999996,"{""sharedFormula"":""Z50""}",,MC
R16,0403,,MX50,PC,243238,243238,1,"{""sharedFormula"":""I50""}",0.48,116754.23999999999,JPY(¥),,34727.3811456,0.03884073332046346,PTUC PRODUCT (KTE ),0.660180563892155,160581,160581,160581,"{""sharedFormula"":""U50""}",1,0.225,36130.725,36130.725,"{""sharedFormula"":""Z50""}",,MC
R16,0404,,MX70,PC,437333,437333,1,"{""sharedFormula"":""I50""}",0.48,209919.84,JPY(¥),,62438.55720960001,0.03992562158372094,PTUC PRODUCT (KTE ),0.660926570828179,289045,289045,289045,"{""sharedFormula"":""U50""}",1,0.225,65035.125,65035.125,"{""sharedFormula"":""Z50""}",,MC
R51,5000,,BB15,PC,3130,3130,1,"{""sharedFormula"":""I50""}",1,3130,JPY(¥),,930.9872000000001,0.2763692044615443,PTUC PRODUCT (KTE ),1.8268370607028754,5718,5718,5718,"{""sharedFormula"":""U50""}",1,0.225,1286.55,1286.55,"{""sharedFormula"":""Z50""}",,MC
R51,5001,,BB17,PC,2920,2920,1,"{""sharedFormula"":""I50""}",1,2920,JPY(¥),,868.5248000000001,0.27564079147640785,PTUC PRODUCT (KTE ),1.825,5329,5329,5329,"{""sharedFormula"":""U50""}",1,0.225,1199.025,1199.025,"{""sharedFormula"":""Z50""}",,MC
R51,5002,,BB20,PC,3130,3130,1,"{""sharedFormula"":""I50""}",1,3130,JPY(¥),,930.9872000000001,0.2763692044615443,PTUC PRODUCT (KTE ),1.8268370607028754,5718,5718,5718,"{""sharedFormula"":""U50""}",1,0.225,1286.55,1286.55,"{""sharedFormula"":""Z50""}",,MC
R51,5003,,BB25,PC,3210,3210,1,"{""sharedFormula"":""I50""}",1,3210,JPY(¥),,954.7824,0.27449524135179804,PTUC PRODUCT (KTE ),1.8221183800623053,5849,5849,5849,"{""sharedFormula"":""U50""}",1,0.225,1316.025,1316.025,"{""sharedFormula"":""Z50""}",,MC
R51,5004,,BB30,PC,3570,3570,1,"{""sharedFormula"":""I50""}",1,3570,JPY(¥),,1061.8608000000002,0.2736060745985326,PTUC PRODUCT (KTE ),1.8198879551820728,6497,6497,6497,"{""sharedFormula"":""U50""}",1,0.225,1461.825,1461.825,"{""sharedFormula"":""Z50""}",,MC
R51,5005,,BB35,PC,3990,3990,1,"{""sharedFormula"":""I50""}",1,3990,JPY(¥),,1186.7856000000002,0.2751679721496953,PTUC PRODUCT (KTE ),1.8238095238095238,7277,7277,7277,"{""sharedFormula"":""U50""}",1,0.225,1637.325,1637.325,"{""sharedFormula"":""Z50""}",,MC
R51,5006,,BB40,PC,4420,4420,1,"{""sharedFormula"":""I50""}",1,4420,JPY(¥),,1314.6848000000002,0.2747867003158053,PTUC PRODUCT (KTE ),1.8228506787330316,8057,8057,8057,"{""sharedFormula"":""U50""}",1,0.225,1812.825,1812.825,"{""sharedFormula"":""Z50""}",,MC
R51,5100,,BB15-1K-K,PC,3360,3360,1,"{""sharedFormula"":""I50""}",1,3360,JPY(¥),,999.3984000000002,0.2729136247067168,PTUC PRODUCT (KTE ),1.818154761904762,6109,6109,6109,"{""sharedFormula"":""U50""}",1,0.225,1374.525,1374.525,"{""sharedFormula"":""Z50""}",,MC
R51,5101,,BB17-1K-K,PC,3130,3130,1,"{""sharedFormula"":""I50""}",1,3130,JPY(¥),,930.9872000000001,0.2763692044615443,PTUC PRODUCT (KTE ),1.8268370607028754,5718,5718,5718,"{""sharedFormula"":""U50""}",1,0.225,1286.55,1286.55,"{""sharedFormula"":""Z50""}",,MC
R51,5102,,BB20-1K-K,PC,3360,3360,1,"{""sharedFormula"":""I50""}",1,3360,JPY(¥),,999.3984000000002,0.2729136247067168,PTUC PRODUCT (KTE ),1.818154761904762,6109,6109,6109,"{""sharedFormula"":""U50""}",1,0.225,1374.525,1374.525,"{""sharedFormula"":""Z50""}",,MC
R51,5103,,BB25-1K-K,PC,3420,3420,1,"{""sharedFormula"":""I50""}",1,3420,JPY(¥),,1017.2448000000002,0.27511816578483234,PTUC PRODUCT (KTE ),1.8236842105263158,6237,6237,6237,"{""sharedFormula"":""U50""}",1,0.225,1403.325,1403.325,"{""sharedFormula"":""Z50""}",,MC
R51,5104,,BB30-1K-K,PC,3930,3930,1,"{""sharedFormula"":""I50""}",1,3930,JPY(¥),,1168.9392,0.2731833613131878,PTUC PRODUCT (KTE ),1.8188295165394401,7148,7148,7148,"{""sharedFormula"":""U50""}",1,0.225,1608.3,1608.3,"{""sharedFormula"":""Z50""}",,MC
R51,5105,,BB35-1K-K,PC,4210,4210,1,"{""sharedFormula"":""I50""}",1,4210,JPY(¥),,1252.2224000000003,0.2742001970671765,PTUC PRODUCT (KTE ),1.821377672209026,7668,7668,7668,"{""sharedFormula"":""U50""}",1,0.225,1725.3,1725.3,"{""sharedFormula"":""Z50""}",,MC
R51,5106,,BB40-1K-K,PC,4560,4560,1,"{""sharedFormula"":""I50""}",1,4560,JPY(¥),,1356.3264000000001,0.2753795728653283,PTUC PRODUCT (KTE ),1.8243421052631579,8319,8319,8319,"{""sharedFormula"":""U50""}",1,0.225,1871.775,1871.775,"{""sharedFormula"":""Z50""}",,MC
R51,5200,,BB15-2K-K,PC,3840,3840,1,"{""sharedFormula"":""I50""}",1,3840,JPY(¥),,1142.1696000000002,0.27605400266210295,PTUC PRODUCT (KTE ),1.8260416666666666,7012,7012,7012,"{""sharedFormula"":""U50""}",1,0.225,1577.7,1577.7,"{""sharedFormula"":""Z50""}",,MC
R51,5201,,BB17-2K-K,PC,3640,3640,1,"{""sharedFormula"":""I50""}",1,3640,JPY(¥),,1082.6816000000003,0.27345338634724087,PTUC PRODUCT (KTE ),1.8195054945054945,6623,6623,6623,"{""sharedFormula"":""U50""}",1,0.225,1490.175,1490.175,"{""sharedFormula"":""Z50""}",,MC
