,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
B11,0803,,RF2050S-10LK1,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0763,,RF2050S-10LK2,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0793,,RF2050S-10LSA1,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0753,,RF2050S-10LSA2,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0813,,RF2050S-10LSK1,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0773,,RF2050S-10LSK2,LINK,108,108,1,"{""sharedFormula"":""I1358""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1358""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0818,,RF2050S-1LEP,LINK,163,163,1,"{""sharedFormula"":""I1358""}",0.328,53.464000000000006,JPY(¥),,15.902332160000004,0.49866544262295076,THB SMALL SIZE,0.37423312883435583,61,61,61,"{""sharedFormula"":""U1358""}",0.52,1,31.720000000000002,31.720000000000002,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0814,,RF2050S-1LGNK1,LINK,138,138,1,"{""sharedFormula"":""I1358""}",0.328,45.264,JPY(¥),,13.463324160000003,0.4923331764705881,THB SMALL SIZE,0.3695652173913043,51,51,51,"{""sharedFormula"":""U1358""}",0.52,1,26.52,26.52,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0784,,RF2050S-1LSA1,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4856733793103447,THB SMALL SIZE,0.36477987421383645,57.99999999999999,57.99999999999999,58,1.2250736823450005e-16,0.52,1,30.159999999999997,30.159999999999997,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0744,,RF2050S-1LSA2,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4856733793103447,THB SMALL SIZE,0.36477987421383645,57.99999999999999,57.99999999999999,58,1.2250736823450005e-16,0.52,1,30.159999999999997,30.159999999999997,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0804,,RF2050S-1LSK1,LINK,236,236,1,"{""sharedFormula"":""I1358""}",0.328,77.408,JPY(¥),,23.02423552,0.48514679069767436,THB SMALL SIZE,0.3644067796610169,86,86,86,"{""sharedFormula"":""U1358""}",0.52,1,44.72,44.72,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0764,,RF2050S-1LSK2,LINK,236,236,1,"{""sharedFormula"":""I1358""}",0.328,77.408,JPY(¥),,23.02423552,0.48514679069767436,THB SMALL SIZE,0.3644067796610169,86,86,86,"{""sharedFormula"":""U1358""}",0.52,1,44.72,44.72,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0263,,RF2050S-1LSR-H,LINK,382,382,1,"{""sharedFormula"":""I1358""}",0.32,122.24000000000001,JPY(¥),,36.35906560000001,0.5210871232876712,THB SMALL SIZE,0.38219895287958117,146,146,146,"{""sharedFormula"":""U1358""}",0.52,1,75.92,75.92,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0215,,RF2050S-1LSRPE-H,LINK,567,567,1,"{""sharedFormula"":""I1358""}",0.334,189.37800000000001,JPY(¥),,56.32859232000001,0.4961664372093022,THB SMALL SIZE,0.37918871252204583,215,215,215,"{""sharedFormula"":""U1358""}",0.52,1,111.8,111.8,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0214,,RF2050S-1LSRPE-T,LINK,347,347,1,"{""sharedFormula"":""I1358""}",0.334,115.89800000000001,JPY(¥),,34.47270112000001,0.4900487999999999,THB SMALL SIZE,0.3746397694524496,130,130,130,"{""sharedFormula"":""U1358""}",0.52,1,67.60000000000001,67.60000000000001,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0151,,RF2050S-1LSRP-H,LINK,251,251,1,"{""sharedFormula"":""I1358""}",0.334,83.834,JPY(¥),,24.935584960000007,0.5004890833333332,THB SMALL SIZE,0.38247011952191234,96,96,96,"{""sharedFormula"":""U1358""}",0.52,1,49.92,49.92,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0150,,RF2050S-1LSRP-T,LINK,184,184,1,"{""sharedFormula"":""I1358""}",0.334,61.456,JPY(¥),,18.27947264,0.4905386666666667,THB SMALL SIZE,0.375,69,69,69,"{""sharedFormula"":""U1358""}",0.52,1,35.88,35.88,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0262,,RF2050S-1LSR-T,LINK,244,244,1,"{""sharedFormula"":""I1358""}",0.32,78.08,JPY(¥),,23.2241152,0.5197660215053763,THB SMALL SIZE,0.38114754098360654,93,93,93,"{""sharedFormula"":""U1358""}",0.52,1,48.36,48.36,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0392,,RF2050S-1LTR,LINK,564,564,1,"{""sharedFormula"":""I1358""}",0.334,188.376,JPY(¥),,56.03055744,0.4941264225352113,THB SMALL SIZE,0.3776595744680851,213,213,213,"{""sharedFormula"":""U1358""}",0.52,1,110.76,110.76,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0368,,RF2050S-1LTRP,LINK,580,580,1,"{""sharedFormula"":""I1358""}",0.334,193.72,JPY(¥),,57.62007680000001,0.4940281278538813,THB SMALL SIZE,0.3775862068965517,219,219,219,"{""sharedFormula"":""U1358""}",0.52,1,113.88000000000001,113.88000000000001,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0775,,RF2050S-2LA1,LINK,123,123,1,"{""sharedFormula"":""I1358""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1358""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0819,,RF2050S-2LEP,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4943907796610168,THB SMALL SIZE,0.3710691823899371,58.99999999999999,58.99999999999999,59,1.2043097216272887e-16,0.52,1,30.679999999999996,30.679999999999996,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0815,,RF2050S-2LGNK1,LINK,123,123,1,"{""sharedFormula"":""I1358""}",0.328,40.344,JPY(¥),,11.999919360000003,0.4983311304347825,THB SMALL SIZE,0.37398373983739835,46,46,46,"{""sharedFormula"":""U1358""}",0.52,1,23.92,23.92,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0795,,RF2050S-2LK1,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4856733793103447,THB SMALL SIZE,0.36477987421383645,57.99999999999999,57.99999999999999,58,1.2250736823450005e-16,0.52,1,30.159999999999997,30.159999999999997,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0785,,RF2050S-2LSA1,LINK,123,123,1,"{""sharedFormula"":""I1358""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1358""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0745,,RF2050S-2LSA2,LINK,123,123,1,"{""sharedFormula"":""I1358""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1358""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0805,,RF2050S-2LSK1,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4856733793103447,THB SMALL SIZE,0.36477987421383645,57.99999999999999,57.99999999999999,58,1.2250736823450005e-16,0.52,1,30.159999999999997,30.159999999999997,"{""sharedFormula"":""Z1358""}",Added!,TC
B11,0765,,RF2050S-2LSK2,LINK,159,159,1,"{""sharedFormula"":""I1358""}",0.328,52.152,JPY(¥),,15.512090880000002,0.4856733793103447,THB SMALL SIZE,0.36477987421383645,57.99999999999999,57.99999999999999,58,1.2250736823450005e-16,0.52,1,30.159999999999997,30.159999999999997,"{""sharedFormula"":""Z1358""}",Added!,TC
B15,0265,,RF2050S-2LSR-H,LINK,253,253,1,,0.32,80.96000000000001,JPY(¥),,24.080742400000005,0.5176133333333333,THB SMALL SIZE,0.3794466403162055,96,96,96,,0.52,1,49.92,49.92,,Added!,TC
B15,0217,,RF2050S-2LSRPE-H,LINK,371,371,1,"{""sharedFormula"":""I1407""}",0.334,123.914,JPY(¥),,36.856980160000006,0.4937227999999999,THB SMALL SIZE,0.37735849056603776,140,140,140,"{""sharedFormula"":""U1407""}",0.52,1,72.8,72.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0216,,RF2050S-2LSRPE-T,LINK,249,249,1,"{""sharedFormula"":""I1407""}",0.334,83.16600000000001,JPY(¥),,24.736895040000007,0.4939260425531914,THB SMALL SIZE,0.37751004016064255,94,94,94,"{""sharedFormula"":""U1407""}",0.52,1,48.88,48.88,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0153,,RF2050S-2LSRP-H,LINK,184,184,1,"{""sharedFormula"":""I1407""}",0.334,61.456,JPY(¥),,18.27947264,0.4905386666666667,THB SMALL SIZE,0.375,69,69,69,"{""sharedFormula"":""U1407""}",0.52,1,35.88,35.88,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0152,,RF2050S-2LSRP-T,LINK,153,153,1,"{""sharedFormula"":""I1407""}",0.334,51.102000000000004,JPY(¥),,15.199778880000004,0.4960285517241378,THB SMALL SIZE,0.3790849673202614,58,58,58,"{""sharedFormula"":""U1407""}",0.52,1,30.16,30.16,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0264,,RF2050S-2LSR-T,LINK,187,187,1,"{""sharedFormula"":""I1407""}",0.32,59.84,JPY(¥),,17.798809600000002,0.5179087323943662,THB SMALL SIZE,0.37967914438502676,71,71,71,"{""sharedFormula"":""U1407""}",0.52,1,36.92,36.92,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0369,RF2050S-2LTRP,RF2050S-2LTRPRL,LINK,353,353,1,"{""sharedFormula"":""I1407""}",0.334,117.902,JPY(¥),,35.06877088000001,0.49671683582089543,THB SMALL SIZE,0.37960339943342775,134,134,134,"{""sharedFormula"":""U1407""}",0.52,1,69.68,69.68,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0393,RF2050S-2LTR,RF2050S-2LTRRL,LINK,347,347,1,"{""sharedFormula"":""I1407""}",0.334,115.89800000000001,JPY(¥),,34.47270112000001,0.49394155725190825,THB SMALL SIZE,0.37752161383285304,131,131,131,"{""sharedFormula"":""U1407""}",0.52,1,68.12,68.12,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0776,,RF2050S-3LA1,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0736,,RF2050S-3LA2,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0820,,RF2050S-3LEP,LINK,141,141,1,"{""sharedFormula"":""I1407""}",0.328,46.248000000000005,JPY(¥),,13.756005120000003,0.4912719999999999,THB SMALL SIZE,0.36879432624113473,52,52,52,"{""sharedFormula"":""U1407""}",0.52,1,27.04,27.04,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0816,,RF2050S-3LGNK1,LINK,123,123,1,"{""sharedFormula"":""I1407""}",0.328,40.344,JPY(¥),,11.999919360000003,0.4983311304347825,THB SMALL SIZE,0.37398373983739835,46,46,46,"{""sharedFormula"":""U1407""}",0.52,1,23.92,23.92,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0796,,RF2050S-3LK1,LINK,133,133,1,"{""sharedFormula"":""I1407""}",0.328,43.624,JPY(¥),,12.975522560000002,0.4907565714285714,THB SMALL SIZE,0.3684210526315789,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0756,,RF2050S-3LK2,LINK,133,133,1,"{""sharedFormula"":""I1407""}",0.328,43.624,JPY(¥),,12.975522560000002,0.4907565714285714,THB SMALL SIZE,0.3684210526315789,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0786,,RF2050S-3LSA1,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0746,,RF2050S-3LSA2,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0806,,RF2050S-3LSK1,LINK,133,133,1,"{""sharedFormula"":""I1407""}",0.328,43.624,JPY(¥),,12.975522560000002,0.4907565714285714,THB SMALL SIZE,0.3684210526315789,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0766,,RF2050S-3LSK2,LINK,133,133,1,"{""sharedFormula"":""I1407""}",0.328,43.624,JPY(¥),,12.975522560000002,0.4907565714285714,THB SMALL SIZE,0.3684210526315789,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0267,,RF2050S-3LSR-H,LINK,219,219,1,"{""sharedFormula"":""I1407""}",0.32,70.08,JPY(¥),,20.8445952,0.5170390361445784,THB SMALL SIZE,0.3789954337899543,83,83,83,"{""sharedFormula"":""U1407""}",0.52,1,43.160000000000004,43.160000000000004,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0219,,RF2050S-3LSRPE-H,LINK,300,300,1,"{""sharedFormula"":""I1407""}",0.334,100.2,JPY(¥),,29.803488000000005,0.4972421052631578,THB SMALL SIZE,0.38,114,114,114,"{""sharedFormula"":""U1407""}",0.52,1,59.28,59.28,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0218,,RF2050S-3LSRPE-T,LINK,216,216,1,"{""sharedFormula"":""I1407""}",0.334,72.144,JPY(¥),,21.458511360000003,0.4905386666666667,THB SMALL SIZE,0.375,81,81,81,"{""sharedFormula"":""U1407""}",0.52,1,42.120000000000005,42.120000000000005,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0155,,RF2050S-3LSRP-H,LINK,166,166,1,"{""sharedFormula"":""I1407""}",0.334,55.444,JPY(¥),,16.49126336,0.49660368253968246,THB SMALL SIZE,0.3795180722891566,63,63,63,"{""sharedFormula"":""U1407""}",0.52,1,32.76,32.76,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0154,,RF2050S-3LSRP-T,LINK,142,142,1,"{""sharedFormula"":""I1407""}",0.334,47.428000000000004,JPY(¥),,14.106984320000002,0.4881355471698113,THB SMALL SIZE,0.3732394366197183,53,53,53,"{""sharedFormula"":""U1407""}",0.52,1,27.560000000000002,27.560000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0266,,RF2050S-3LSR-T,LINK,163,163,1,"{""sharedFormula"":""I1407""}",0.32,52.160000000000004,JPY(¥),,15.514470400000004,0.5187819354838709,THB SMALL SIZE,0.3803680981595092,62.00000000000001,62.00000000000001,62,-1.1460366705808067e-16,0.52,1,32.24,32.24,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0394,,RF2050S-3LTR,LINK,284,284,1,"{""sharedFormula"":""I1407""}",0.334,94.85600000000001,JPY(¥),,28.213968640000004,0.4929193271028037,THB SMALL SIZE,0.3767605633802817,107,107,107,"{""sharedFormula"":""U1407""}",0.52,1,55.64,55.64,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0777,,RF2050S-4LA1,LINK,111,111,1,"{""sharedFormula"":""I1407""}",0.328,36.408,JPY(¥),,10.82919552,0.49206399999999995,THB SMALL SIZE,0.36936936936936937,41,41,41,"{""sharedFormula"":""U1407""}",0.52,1,21.32,21.32,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0737,,RF2050S-4LA2,LINK,111,111,1,"{""sharedFormula"":""I1407""}",0.328,36.408,JPY(¥),,10.82919552,0.49206399999999995,THB SMALL SIZE,0.36936936936936937,41,41,41,"{""sharedFormula"":""U1407""}",0.52,1,21.32,21.32,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0821,,RF2050S-4LEP,LINK,132,132,1,"{""sharedFormula"":""I1407""}",0.328,43.296,JPY(¥),,12.87796224,0.4945854693877551,THB SMALL SIZE,0.3712121212121212,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0817,,RF2050S-4LGNK1,LINK,120,120,1,"{""sharedFormula"":""I1407""}",0.328,39.36,JPY(¥),,11.707238400000001,0.49969066666666667,THB SMALL SIZE,0.375,45,45,45,"{""sharedFormula"":""U1407""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0797,,RF2050S-4LK1,LINK,123,123,1,"{""sharedFormula"":""I1407""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1407""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0757,,RF2050S-4LK2,LINK,123,123,1,"{""sharedFormula"":""I1407""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1407""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0787,,RF2050S-4LSA1,LINK,111,111,1,"{""sharedFormula"":""I1407""}",0.328,36.408,JPY(¥),,10.82919552,0.49206399999999995,THB SMALL SIZE,0.36936936936936937,41,41,41,"{""sharedFormula"":""U1407""}",0.52,1,21.32,21.32,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0747,,RF2050S-4LSA2,LINK,111,111,1,"{""sharedFormula"":""I1407""}",0.328,36.408,JPY(¥),,10.82919552,0.49206399999999995,THB SMALL SIZE,0.36936936936936937,41,41,41,"{""sharedFormula"":""U1407""}",0.52,1,21.32,21.32,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0807,,RF2050S-4LSK1,LINK,123,123,1,"{""sharedFormula"":""I1407""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1407""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0767,,RF2050S-4LSK2,LINK,123,123,1,"{""sharedFormula"":""I1407""}",0.328,40.344,JPY(¥),,11.999919360000003,0.48718293333333323,THB SMALL SIZE,0.36585365853658536,45,45,45,"{""sharedFormula"":""U1407""}",0.52,1,23.400000000000002,23.400000000000002,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0269,,RF2050S-4LSR-H,LINK,199,199,1,"{""sharedFormula"":""I1407""}",0.32,63.68,JPY(¥),,18.940979200000005,0.5143338666666666,THB SMALL SIZE,0.3768844221105528,75,75,75,"{""sharedFormula"":""U1407""}",0.52,1,39,39,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0221,,RF2050S-4LSRPE-H,LINK,271,271,1,"{""sharedFormula"":""I1407""}",0.334,90.51400000000001,JPY(¥),,26.922484160000007,0.49241168627450965,THB SMALL SIZE,0.3763837638376384,102,102,102,"{""sharedFormula"":""U1407""}",0.52,1,53.04,53.04,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0220,,RF2050S-4LSRPE-T,LINK,205,205,1,"{""sharedFormula"":""I1407""}",0.334,68.47,JPY(¥),,20.365716800000005,0.49136571428571413,THB SMALL SIZE,0.375609756097561,77,77,77,"{""sharedFormula"":""U1407""}",0.52,1,40.04,40.04,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0157,,RF2050S-4LSRP-H,LINK,157,157,1,"{""sharedFormula"":""I1407""}",0.334,52.438,JPY(¥),,15.597158720000003,0.49161803389830505,THB SMALL SIZE,0.37579617834394907,59.00000000000001,59.00000000000001,59,-1.2043097216272882e-16,0.52,1,30.680000000000003,30.680000000000003,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0156,,RF2050S-4LSRP-T,LINK,129,129,1,"{""sharedFormula"":""I1407""}",0.334,43.086000000000006,JPY(¥),,12.815499840000003,0.49703689795918354,THB SMALL SIZE,0.3798449612403101,49,49,49,"{""sharedFormula"":""U1407""}",0.52,1,25.48,25.48,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0268,,RF2050S-4LSR-T,LINK,150,150,1,"{""sharedFormula"":""I1407""}",0.32,48,JPY(¥),,14.277120000000002,0.5097142857142857,THB SMALL SIZE,0.37333333333333335,56,56,56,"{""sharedFormula"":""U1407""}",0.52,1,29.12,29.12,"{""sharedFormula"":""Z1407""}",Added!,TC
B15,0395,RF2050S-4LTR,RF2050S-4LTRRL,LINK,233,233,1,"{""sharedFormula"":""I1407""}",0.334,77.822,JPY(¥),,23.147375680000003,0.494157,THB SMALL SIZE,0.3776824034334764,88,88,88,"{""sharedFormula"":""U1407""}",0.52,1,45.760000000000005,45.760000000000005,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0778,,RF2050S-5LA1,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0738,,RF2050S-5LA2,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0798,,RF2050S-5LK1,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0758,,RF2050S-5LK2,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0788,,RF2050S-5LSA1,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0748,,RF2050S-5LSA2,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0808,,RF2050S-5LSK1,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0768,,RF2050S-5LSK2,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0779,,RF2050S-6LA1,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0739,,RF2050S-6LA2,LINK,108,108,1,"{""sharedFormula"":""I1407""}",0.328,35.424,JPY(¥),,10.536514560000002,0.4934367999999999,THB SMALL SIZE,0.37037037037037035,40,40,40,"{""sharedFormula"":""U1407""}",0.52,1,20.8,20.8,"{""sharedFormula"":""Z1407""}",Added!,TC
B11,0799,,RF2050S-6LK1,LINK,117,117,1,"{""sharedFormula"":""I1407""}",0.328,38.376000000000005,JPY(¥),,11.414557440000003,0.48950995348837195,THB SMALL SIZE,0.36752136752136755,43,43,43,"{""sharedFormula"":""U1407""}",0.52,1,22.36,22.36,"{""sharedFormula"":""Z1407""}",Added!,TC
