,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
G31,0003,,RF03075R10T-BWN,PC,19300,19300,1,"{""sharedFormula"":""I5""}",0.489,9437.699999999999,JPY(¥),,2807.1494880000005,0.38191385390428206,THB SPROCKET,0.4525388601036269,8734,8734,8734,"{""sharedFormula"":""U5""}",0.52,1,4541.68,4541.68,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0063,,RF03075R10T-BWQ,PC,25400,25400,1,"{""sharedFormula"":""I5""}",0.489,12420.6,JPY(¥),,3694.3832640000005,0.37864411404582815,THB SPROCKET,0.4501574803149606,11434,11434,11434,"{""sharedFormula"":""U5""}",0.52,1,5945.68,5945.68,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0123,,RF03075R10T-CWN,PC,24200,24200,1,"{""sharedFormula"":""I5""}",0.489,11833.8,JPY(¥),,3519.8454720000004,0.38228384741741184,THB SPROCKET,0.4528099173553719,10958,10958,10958,"{""sharedFormula"":""U5""}",0.52,1,5698.16,5698.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0183,,RF03075R10T-CWQ,PC,31600,31600,1,"{""sharedFormula"":""I5""}",0.489,15452.4,JPY(¥),,4596.161856000001,0.37812053753605845,THB SPROCKET,0.4497784810126582,14213,14213,14213,"{""sharedFormula"":""U5""}",0.52,1,7390.76,7390.76,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0004,,RF03075R12T-BWN,PC,25800,25800,1,"{""sharedFormula"":""I5""}",0.489,12616.199999999999,JPY(¥),,3752.5625280000004,0.38172837559972583,THB SPROCKET,0.4524031007751938,11672,11672,11672,"{""sharedFormula"":""U5""}",0.52,1,6069.4400000000005,6069.4400000000005,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0064,,RF03075R12T-BWQ,PC,31000,31000,1,"{""sharedFormula"":""I5""}",0.489,15159,JPY(¥),,4508.89296,0.38307022411953046,THB SPROCKET,0.45338709677419353,14055,14055,14055,"{""sharedFormula"":""U5""}",0.52,1,7308.6,7308.6,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0124,,RF03075R12T-CWN,PC,28000,28000,1,"{""sharedFormula"":""I5""}",0.489,13692,JPY(¥),,4072.5484800000004,0.379657504950495,THB SPROCKET,0.45089285714285715,12625,12625,12625,"{""sharedFormula"":""U5""}",0.52,1,6565,6565,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0184,,RF03075R12T-CWQ,PC,34600,34600,1,"{""sharedFormula"":""I5""}",0.489,16919.4,JPY(¥),,5032.506336000001,0.3875136510347444,THB SPROCKET,0.45667630057803466,15800.999999999998,15800.999999999998,15801,1.151186256278626e-16,0.52,1,8216.519999999999,8216.519999999999,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0001,,RF03075R6T-BWN,PC,11600,11600,1,"{""sharedFormula"":""I5""}",0.489,5672.4,JPY(¥),,1687.1986560000003,0.380917229536348,THB SPROCKET,0.4518103448275862,5241,5241,5241,"{""sharedFormula"":""U5""}",0.52,1,2725.32,2725.32,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0061,,RF03075R6T-BWQ,PC,14200,14200,1,"{""sharedFormula"":""I5""}",0.489,6943.8,JPY(¥),,2065.3638720000004,0.382485447761194,THB SPROCKET,0.4529577464788732,6432,6432,6432,"{""sharedFormula"":""U5""}",0.52,1,3344.6400000000003,3344.6400000000003,"{""sharedFormula"":""Z5""}",Added!,TC
