,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
B21,0074,,RF03075F-DT-2LA3,LINK,822,822,1,"{""sharedFormula"":""I17""}",0.315,258.93,JPY(¥),,77.01613920000001,0.12054328616075259,,0.47349232025547444,389.21068725,389.21068725,389.21068725,"{""sharedFormula"":""U17""}",1,0.225,87.57240463125,87.57240463125,"{""sharedFormula"":""Z17""}",,TC
B21,0055,,RF03075F-DT-3LA2,LINK,751,751,1,"{""sharedFormula"":""I17""}",0.315,236.565,JPY(¥),,70.36389360000001,0.11511770083568439,,0.470589139813582,353.4124440000001,353.4124440000001,353.4124440000001,"{""sharedFormula"":""U17""}",1,0.225,79.51779990000003,79.51779990000003,"{""sharedFormula"":""Z17""}",,TC
B21,0075,,RF03075F-DT-3LA3,LINK,784,784,1,"{""sharedFormula"":""I17""}",0.315,246.96,JPY(¥),,73.45578240000002,0.1032906103972996,,0.4643823348214286,364.0757505,364.0757505,364.0757505,"{""sharedFormula"":""U17""}",1,0.225,81.91704386250001,81.91704386250001,"{""sharedFormula"":""Z17""}",,TC
B21,0065,,RF03075F-DT-3LK2,LINK,796,796,1,"{""sharedFormula"":""I17""}",0.315,250.74,JPY(¥),,74.58010560000002,0.2496763673663964,,0.5549818530150755,441.7655550000001,441.7655550000001,441.7655550000001,"{""sharedFormula"":""U17""}",1,0.225,99.39724987500003,99.39724987500003,"{""sharedFormula"":""Z17""}",,TC
B21,0056,,RF03075F-DT-4LA2,LINK,742,742,1,"{""sharedFormula"":""I17""}",0.315,233.73,JPY(¥),,69.52065120000002,0.3327879559388272,,0.6241134339622643,463.0921680000001,463.0921680000001,463.0921680000001,"{""sharedFormula"":""U17""}",1,0.225,104.19573780000002,104.19573780000002,"{""sharedFormula"":""Z17""}",,TC
B21,0076,,RF03075F-DT-4LA3,LINK,764,764,1,"{""sharedFormula"":""I17""}",0.315,240.66,JPY(¥),,71.5819104,0.4190643619827189,,0.716802297447644,547.63695525,547.63695525,547.63695525,"{""sharedFormula"":""U17""}",1,0.225,123.21831493125,123.21831493125,"{""sharedFormula"":""Z17""}",,TC
B21,0066,,RF03075F-DT-4LK2,LINK,780,780,1,"{""sharedFormula"":""I17""}",0.315,245.7,JPY(¥),,73.08100800000001,0.11892517493603787,,0.4726227423076923,368.645739,368.645739,368.645739,"{""sharedFormula"":""U17""}",1,0.225,82.945291275,82.945291275,"{""sharedFormula"":""Z17""}",,TC
B21,0086,,RF03075F-DT-4LK3,LINK,822,822,1,"{""sharedFormula"":""I17""}",0.315,258.93,JPY(¥),,77.01613920000001,0.12054328616075259,,0.47349232025547444,389.21068725,389.21068725,389.21068725,"{""sharedFormula"":""U17""}",1,0.225,87.57240463125,87.57240463125,"{""sharedFormula"":""Z17""}",,TC
B23,0001,,RF03075R-AT,LINK,1380,1380,1,,0.315,434.7,JPY(¥),,129.297168,0.33232641575139393,,0.6236820054347827,860.6811675000001,860.6811675000001,860.6811675000001,,1,0.225,193.65326268750005,193.65326268750005,,,TC
B23,0018,,RF03075R-AT-1LGA2,LINK,1890,1890,1,"{""sharedFormula"":""I29""}",0.315,595.35,JPY(¥),,177.08090400000003,-0.07411376802536104,,0.3876833277777778,732.7214895000001,732.7214895000001,732.7214895000001,"{""sharedFormula"":""U29""}",1,0.225,164.86233513750003,164.86233513750003,"{""sharedFormula"":""Z29""}",,TC
